time,OKtime,date
2024_01_28__00_49_18,2422158,0.452163
2024_01_28__00_49_18,2422158,0.452335
2024_01_28__00_49_19,2422159,0.452335
2024_01_28__00_49_20,2422160,0.452163
2024_01_28__00_49_21,2422161,0.452335
2024_01_28__00_49_21,2422161,0.452335
2024_01_28__00_49_22,2422162,0.452163
2024_01_28__00_49_23,2422163,0.452163
2024_01_28__00_49_24,2422164,0.452163
2024_01_28__00_49_24,2422164,0.452163
2024_01_28__00_49_25,2422165,0.452335
2024_01_28__00_49_26,2422166,0.452335
2024_01_28__00_49_27,2422167,0.452335
2024_01_28__00_49_27,2422167,0.452335
2024_01_28__00_49_28,2422168,0.452163
2024_01_28__00_49_29,2422169,0.452335
2024_01_28__00_49_30,2422170,0.452163
2024_01_28__00_49_30,2422170,0.452335
2024_01_28__00_49_31,2422171,0.452163
2024_01_28__00_49_32,2422172,0.452335
2024_01_28__00_49_33,2422173,0.452335
2024_01_28__00_49_33,2422173,0.452163
2024_01_28__00_49_34,2422174,0.452163
2024_01_28__00_49_35,2422175,0.452163
2024_01_28__00_49_36,2422176,0.452335
2024_01_28__00_49_36,2422176,0.452335
2024_01_28__00_49_37,2422177,0.452163
2024_01_28__00_49_38,2422178,0.452163
2024_01_28__00_49_39,2422179,0.452335
2024_01_28__00_49_39,2422179,0.452335
2024_01_28__00_49_40,2422180,0.452163
2024_01_28__00_49_41,2422181,0.452335
2024_01_28__00_49_42,2422182,0.452163
2024_01_28__00_49_42,2422182,0.534859
2024_01_28__00_49_43,2422183,0.452335
2024_01_28__00_49_44,2422184,0.452335
2024_01_28__00_49_45,2422185,0.452335
2024_01_28__00_49_45,2422185,0.452335
2024_01_28__00_49_46,2422186,0.452163
2024_01_28__00_49_47,2422187,0.452163
2024_01_28__00_49_48,2422188,0.452335
2024_01_28__00_49_49,2422189,0.452335
2024_01_28__00_49_49,2422189,0.452335
2024_01_28__00_49_50,2422190,0.452335
2024_01_28__00_49_51,2422191,0.452335
2024_01_28__00_49_52,2422192,0.452335
2024_01_28__00_49_52,2422192,0.452163
2024_01_28__00_49_53,2422193,0.452335
2024_01_28__00_49_54,2422194,0.452335
2024_01_28__00_49_55,2422195,0.452335
2024_01_28__00_49_55,2422195,0.452163
2024_01_28__00_49_56,2422196,0.452335
2024_01_28__00_49_57,2422197,0.452335
2024_01_28__00_49_58,2422198,0.452335
2024_01_28__00_49_58,2422198,0.452163
2024_01_28__00_49_59,2422199,0.452163
2024_01_28__00_50_00,2422200,0.452163
2024_01_28__00_50_01,2422201,0.452335
2024_01_28__00_50_01,2422201,0.452335
2024_01_28__00_50_02,2422202,0.452163
2024_01_28__00_50_03,2422203,0.452335
2024_01_28__00_50_04,2422204,0.452163
2024_01_28__00_50_04,2422204,0.452163
2024_01_28__00_50_05,2422205,0.452163
2024_01_28__00_50_06,2422206,0.452335
2024_01_28__00_50_07,2422207,0.452163
2024_01_28__00_50_07,2422207,0.452335
2024_01_28__00_50_08,2422208,0.452335
2024_01_28__00_50_09,2422209,0.452163
2024_01_28__00_50_10,2422210,0.452335
2024_01_28__00_50_10,2422210,0.452335
2024_01_28__00_50_11,2422211,0.452335
2024_01_28__00_50_12,2422212,0.452163
2024_01_28__00_50_13,2422213,0.486204
2024_01_28__00_50_13,2422213,0.452163
2024_01_28__00_50_14,2422214,0.452163
2024_01_28__00_50_15,2422215,0.452163
2024_01_28__00_50_16,2422216,0.452335
2024_01_28__00_50_16,2422216,0.452335
2024_01_28__00_50_17,2422217,0.452335
2024_01_28__00_50_18,2422218,0.452335
2024_01_28__00_50_19,2422219,0.452335
2024_01_28__00_50_19,2422219,0.452163
2024_01_28__00_50_20,2422220,0.452163
2024_01_28__00_50_21,2422221,0.452335
2024_01_28__00_50_22,2422222,0.452335
2024_01_28__00_50_22,2422222,0.452163
2024_01_28__00_50_23,2422223,0.452163
2024_01_28__00_50_24,2422224,0.452335
2024_01_28__00_50_25,2422225,0.452163
2024_01_28__00_50_25,2422225,0.452335
2024_01_28__00_50_26,2422226,0.452335
2024_01_28__00_50_27,2422227,0.452335
2024_01_28__00_50_28,2422228,0.452335
2024_01_28__00_50_28,2422228,0.456289
2024_01_28__00_50_29,2422229,0.452335
2024_01_28__00_50_30,2422230,0.452335
2024_01_28__00_50_31,2422231,0.452163
2024_01_28__00_50_31,2422231,0.452335
2024_01_28__00_50_32,2422232,0.452163
2024_01_28__00_50_33,2422233,0.452335
2024_01_28__00_50_34,2422234,0.452335
2024_01_28__00_50_34,2422234,0.452335
2024_01_28__00_50_35,2422235,0.452163
2024_01_28__00_50_36,2422236,0.452163
2024_01_28__00_50_37,2422237,0.452163
2024_01_28__00_50_37,2422237,0.452335
2024_01_28__00_50_38,2422238,0.452335
2024_01_28__00_50_39,2422239,0.452335
2024_01_28__00_50_40,2422240,0.452335
2024_01_28__00_50_40,2422240,0.452335
2024_01_28__00_50_41,2422241,0.452163
2024_01_28__00_50_42,2422242,0.452163
2024_01_28__00_50_43,2422243,0.452335
2024_01_28__00_50_43,2422243,0.452163
2024_01_28__00_50_44,2422244,0.452335
2024_01_28__00_50_45,2422245,0.452163
2024_01_28__00_50_46,2422246,0.452335
2024_01_28__00_50_46,2422246,0.452335
2024_01_28__00_50_47,2422247,0.452335
2024_01_28__00_50_48,2422248,0.452163
2024_01_28__00_50_49,2422249,0.452163
2024_01_28__00_50_49,2422249,0.452163
2024_01_28__00_50_50,2422250,0.452163
2024_01_28__00_50_51,2422251,0.542767
2024_01_28__00_50_52,2422252,0.452163
2024_01_28__00_50_53,2422253,0.452163
2024_01_28__00_50_53,2422253,0.452335
2024_01_28__00_50_54,2422254,0.452163
2024_01_28__00_50_55,2422255,0.452335
2024_01_28__00_50_56,2422256,0.452163
2024_01_28__00_50_56,2422256,0.452335
2024_01_28__00_50_57,2422257,0.452335
2024_01_28__00_50_58,2422258,0.452335
2024_01_28__00_50_59,2422259,0.452335
2024_01_28__00_50_59,2422259,0.452163
2024_01_28__00_51_00,2422260,0.452335
2024_01_28__00_51_01,2422261,0.452335
2024_01_28__00_51_02,2422262,0.452335
2024_01_28__00_51_02,2422262,0.452335
2024_01_28__00_51_03,2422263,0.452163
2024_01_28__00_51_04,2422264,0.452335
2024_01_28__00_51_05,2422265,0.452335
2024_01_28__00_51_05,2422265,0.452163
2024_01_28__00_51_06,2422266,0.452335
2024_01_28__00_51_07,2422267,0.452335
2024_01_28__00_51_08,2422268,0.452163
2024_01_28__00_51_08,2422268,0.452335
2024_01_28__00_51_09,2422269,0.452335
2024_01_28__00_51_10,2422270,0.452335
2024_01_28__00_51_11,2422271,0.452335
2024_01_28__00_51_11,2422271,0.452335
2024_01_28__00_51_12,2422272,0.452335
2024_01_28__00_51_13,2422273,0.452335
2024_01_28__00_51_14,2422274,0.452163
2024_01_28__00_51_14,2422274,0.452335
2024_01_28__00_51_15,2422275,0.452163
2024_01_28__00_51_16,2422276,0.452335
2024_01_28__00_51_17,2422277,0.452163
2024_01_28__00_51_17,2422277,0.452335
2024_01_28__00_51_18,2422278,0.452163
2024_01_28__00_51_19,2422279,0.452335
2024_01_28__00_51_20,2422280,0.452335
2024_01_28__00_51_20,2422280,0.452163
2024_01_28__00_51_21,2422281,0.452335
2024_01_28__00_51_22,2422282,0.452335
2024_01_28__00_51_23,2422283,0.452335
2024_01_28__00_51_23,2422283,0.452163
2024_01_28__00_51_24,2422284,0.452335
2024_01_28__00_51_25,2422285,0.452335
2024_01_28__00_51_26,2422286,0.452335
2024_01_28__00_51_26,2422286,0.452163
2024_01_28__00_51_27,2422287,0.452335
2024_01_28__00_51_28,2422288,0.452335
2024_01_28__00_51_29,2422289,0.452163
2024_01_28__00_51_29,2422289,0.452163
2024_01_28__00_51_30,2422290,0.452335
2024_01_28__00_51_31,2422291,0.452335
2024_01_28__00_51_32,2422292,0.452335
2024_01_28__00_51_32,2422292,0.452163
2024_01_28__00_51_33,2422293,0.452163
2024_01_28__00_51_34,2422294,0.452163
2024_01_28__00_51_35,2422295,0.452335
2024_01_28__00_51_35,2422295,0.452335
2024_01_28__00_51_36,2422296,0.452335
2024_01_28__00_51_37,2422297,0.452163
2024_01_28__00_51_38,2422298,0.452335
2024_01_28__00_51_38,2422298,0.452335
2024_01_28__00_51_39,2422299,0.452163
2024_01_28__00_51_40,2422300,0.452335
2024_01_28__00_51_41,2422301,0.452335
2024_01_28__00_51_41,2422301,0.452335
2024_01_28__00_51_42,2422302,0.452335
2024_01_28__00_51_43,2422303,0.452163
2024_01_28__00_51_44,2422304,0.452163
2024_01_28__00_51_44,2422304,0.452335
2024_01_28__00_51_45,2422305,0.452335
2024_01_28__00_51_46,2422306,0.452335
2024_01_28__00_51_47,2422307,0.452335
2024_01_28__00_51_47,2422307,0.452335
2024_01_28__00_51_48,2422308,0.452163
2024_01_28__00_51_49,2422309,0.452163
2024_01_28__00_51_50,2422310,0.452335
2024_01_28__00_51_50,2422310,0.452163
2024_01_28__00_51_51,2422311,0.452163
2024_01_28__00_51_52,2422312,0.452335
2024_01_28__00_51_53,2422313,0.452335
2024_01_28__00_51_53,2422313,0.452335
2024_01_28__00_51_54,2422314,0.362246
2024_01_28__00_51_55,2422315,0.452335
2024_01_28__00_51_56,2422316,0.452335
2024_01_28__00_51_57,2422317,0.452335
2024_01_28__00_51_57,2422317,0.452335
2024_01_28__00_51_58,2422318,0.452335
2024_01_28__00_51_59,2422319,0.452335
2024_01_28__00_52_00,2422320,0.452163
2024_01_28__00_52_00,2422320,0.452335
2024_01_28__00_52_01,2422321,0.452163
2024_01_28__00_52_02,2422322,0.452335
2024_01_28__00_52_03,2422323,0.452335
2024_01_28__00_52_03,2422323,0.452335
2024_01_28__00_52_04,2422324,0.452163
2024_01_28__00_52_05,2422325,0.452335
2024_01_28__00_52_06,2422326,0.452335
2024_01_28__00_52_06,2422326,0.452163
2024_01_28__00_52_07,2422327,0.452335
2024_01_28__00_52_08,2422328,0.456461
2024_01_28__00_52_09,2422329,0.452163
2024_01_28__00_52_09,2422329,0.452335
2024_01_28__00_52_10,2422330,0.452335
2024_01_28__00_52_11,2422331,0.452335
2024_01_28__00_52_12,2422332,0.452335
2024_01_28__00_52_12,2422332,0.452335
2024_01_28__00_52_13,2422333,0.452335
2024_01_28__00_52_14,2422334,0.452335
2024_01_28__00_52_15,2422335,0.452335
2024_01_28__00_52_15,2422335,0.452163
2024_01_28__00_52_16,2422336,0.452163
2024_01_28__00_52_17,2422337,0.452335
2024_01_28__00_52_18,2422338,0.452163
2024_01_28__00_52_18,2422338,0.452335
2024_01_28__00_52_19,2422339,0.452163
2024_01_28__00_52_20,2422340,0.452335
2024_01_28__00_52_21,2422341,0.452335
2024_01_28__00_52_21,2422341,0.452163
2024_01_28__00_52_22,2422342,0.452335
2024_01_28__00_52_23,2422343,0.452163
2024_01_28__00_52_24,2422344,0.452335
2024_01_28__00_52_24,2422344,0.452335
2024_01_28__00_52_25,2422345,0.452335
2024_01_28__00_52_26,2422346,0.452163
2024_01_28__00_52_27,2422347,0.452163
2024_01_28__00_52_27,2422347,0.452335
2024_01_28__00_52_28,2422348,0.452163
2024_01_28__00_52_29,2422349,0.452163
2024_01_28__00_52_30,2422350,0.452163
2024_01_28__00_52_30,2422350,0.452335
2024_01_28__00_52_31,2422351,0.452335
2024_01_28__00_52_32,2422352,0.41795
2024_01_28__00_52_33,2422353,0.113127
2024_01_28__00_52_34,2422354,0.139775
2024_01_28__00_52_36,2422356,0.124989
2024_01_28__00_52_37,2422357,0.181725
2024_01_28__00_52_39,2422359,0.181725
2024_01_28__00_52_40,2422360,0.17863
2024_01_28__00_52_42,2422362,0.204419
2024_01_28__00_52_43,2422363,0.237085
2024_01_28__00_52_45,2422365,0.269063
2024_01_28__00_52_45,2422365,0.269063
2024_01_28__00_52_46,2422366,0.269063
2024_01_28__00_52_47,2422367,0.277831
2024_01_28__00_52_48,2422368,0.277831
2024_01_28__00_52_48,2422368,0.277831
2024_01_28__00_52_49,2422369,0.277831
2024_01_28__00_52_50,2422370,0.277831
2024_01_28__00_52_51,2422371,0.277831
2024_01_28__00_52_51,2422371,0.277831
2024_01_28__00_52_52,2422372,0.277831
2024_01_28__00_52_53,2422373,0.277831
2024_01_28__00_52_54,2422374,0.277831
2024_01_28__00_52_54,2422374,0.277831
2024_01_28__00_52_55,2422375,0.277831
2024_01_28__00_52_56,2422376,0.278003
2024_01_28__00_52_57,2422377,0.278003
2024_01_28__00_52_57,2422377,0.278003
2024_01_28__00_52_58,2422378,0.277831
2024_01_28__00_52_59,2422379,0.277831
2024_01_28__00_53_00,2422380,0.277831
2024_01_28__00_53_00,2422380,0.277831
2024_01_28__00_53_01,2422381,0.277831
2024_01_28__00_53_02,2422382,0.274908
2024_01_28__00_53_03,2422383,0.274908
2024_01_28__00_53_03,2422383,0.277831
2024_01_28__00_53_04,2422384,0.277831
2024_01_28__00_53_05,2422385,0.278003
2024_01_28__00_53_06,2422386,0.277831
2024_01_28__00_53_07,2422387,0.277831
2024_01_28__00_53_07,2422387,0.277831
2024_01_28__00_53_08,2422388,0.277831
2024_01_28__00_53_09,2422389,0.269063
2024_01_28__00_53_10,2422390,0.269063
2024_01_28__00_53_10,2422390,0.269063
2024_01_28__00_53_11,2422391,0.269063
2024_01_28__00_53_12,2422392,0.269063
2024_01_28__00_53_13,2422393,0.269235
2024_01_28__00_53_13,2422393,0.269063
2024_01_28__00_53_14,2422394,0.269063
2024_01_28__00_53_15,2422395,0.277831
2024_01_28__00_53_16,2422396,0.269063
2024_01_28__00_53_16,2422396,0.269063
2024_01_28__00_53_17,2422397,0.269063
2024_01_28__00_53_18,2422398,0.269063
2024_01_28__00_53_19,2422399,0.269063
2024_01_28__00_53_19,2422399,0.269063
2024_01_28__00_53_20,2422400,0.269063
2024_01_28__00_53_21,2422401,0.269235
2024_01_28__00_53_22,2422402,0.277831
2024_01_28__00_53_22,2422402,0.269063
2024_01_28__00_53_23,2422403,0.269063
2024_01_28__00_53_24,2422404,0.269063
2024_01_28__00_53_25,2422405,0.269063
2024_01_28__00_53_25,2422405,0.269235
2024_01_28__00_53_26,2422406,0.269063
2024_01_28__00_53_27,2422407,0.269063
2024_01_28__00_53_28,2422408,0.269063
2024_01_28__00_53_28,2422408,0.269063
2024_01_28__00_53_29,2422409,0.269063
2024_01_28__00_53_30,2422410,0.269235
2024_01_28__00_53_31,2422411,0.269063
2024_01_28__00_53_31,2422411,0.269063
2024_01_28__00_53_32,2422412,0.269063
2024_01_28__00_53_33,2422413,0.269063
2024_01_28__00_53_34,2422414,0.269063
2024_01_28__00_53_34,2422414,0.269063
2024_01_28__00_53_35,2422415,0.269063
2024_01_28__00_53_36,2422416,0.269063
2024_01_28__00_53_37,2422417,0.269063
2024_01_28__00_53_37,2422417,0.269063
2024_01_28__00_53_38,2422418,0.269063
2024_01_28__00_53_39,2422419,0.269063
2024_01_28__00_53_40,2422420,0.269063
2024_01_28__00_53_40,2422420,0.269063
2024_01_28__00_53_41,2422421,0.190665
2024_01_28__00_53_43,2422423,0.269063
2024_01_28__00_53_43,2422423,0.277831
2024_01_28__00_53_44,2422424,0.277831
2024_01_28__00_53_45,2422425,0.277831
2024_01_28__00_53_46,2422426,0.277831
2024_01_28__00_53_46,2422426,0.277831
2024_01_28__00_53_47,2422427,0.277831
2024_01_28__00_53_48,2422428,0.269235
2024_01_28__00_53_49,2422429,0.20631
2024_01_28__00_53_50,2422430,0.269063
2024_01_28__00_53_51,2422431,0.277831
2024_01_28__00_53_52,2422432,0.277831
2024_01_28__00_53_52,2422432,0.269063
2024_01_28__00_53_53,2422433,0.269063
2024_01_28__00_53_54,2422434,0.269063
2024_01_28__00_53_55,2422435,0.269063
2024_01_28__00_53_55,2422435,0.269063
2024_01_28__00_53_56,2422436,0.269063
2024_01_28__00_53_57,2422437,0.269063
2024_01_28__00_53_58,2422438,0.260294
2024_01_28__00_53_58,2422438,0.260294
2024_01_28__00_53_59,2422439,0.260294
2024_01_28__00_54_00,2422440,0.260466
2024_01_28__00_54_01,2422441,0.260466
2024_01_28__00_54_01,2422441,0.260294
2024_01_28__00_54_02,2422442,0.260466
2024_01_28__00_54_03,2422443,0.260294
2024_01_28__00_54_04,2422444,0.26081
2024_01_28__00_54_04,2422444,0.260466
2024_01_28__00_54_05,2422445,0.260294
2024_01_28__00_54_06,2422446,0.260466
2024_01_28__00_54_07,2422447,0.260294
2024_01_28__00_54_07,2422447,0.260294
2024_01_28__00_54_08,2422448,0.260294
2024_01_28__00_54_09,2422449,0.260294
2024_01_28__00_54_10,2422450,0.260294
2024_01_28__00_54_10,2422450,0.260294
2024_01_28__00_54_11,2422451,0.260294
2024_01_28__00_54_12,2422452,0.260294
2024_01_28__00_54_13,2422453,0.251526
2024_01_28__00_54_14,2422454,0.260294
2024_01_28__00_54_14,2422454,0.260294
2024_01_28__00_54_15,2422455,0.260294
2024_01_28__00_54_16,2422456,0.260294
2024_01_28__00_54_17,2422457,0.260294
2024_01_28__00_54_17,2422457,0.260294
2024_01_28__00_54_18,2422458,0.260294
2024_01_28__00_54_19,2422459,0.260294
2024_01_28__00_54_20,2422460,0.260294
2024_01_28__00_54_20,2422460,0.260294
2024_01_28__00_54_21,2422461,0.260294
2024_01_28__00_54_22,2422462,0.260294
2024_01_28__00_54_23,2422463,0.260294
2024_01_28__00_54_23,2422463,0.260466
2024_01_28__00_54_24,2422464,0.260466
2024_01_28__00_54_25,2422465,0.260294
2024_01_28__00_54_26,2422466,0.260294
2024_01_28__00_54_26,2422466,0.260294
2024_01_28__00_54_27,2422467,0.260294
2024_01_28__00_54_28,2422468,0.260294
2024_01_28__00_54_29,2422469,0.260294
2024_01_28__00_54_29,2422469,0.260294
2024_01_28__00_54_30,2422470,0.260294
2024_01_28__00_54_31,2422471,0.260466
2024_01_28__00_54_32,2422472,0.260294
2024_01_28__00_54_32,2422472,0.260294
2024_01_28__00_54_33,2422473,0.260294
2024_01_28__00_54_34,2422474,0.260294
2024_01_28__00_54_35,2422475,0.260294
2024_01_28__00_54_35,2422475,0.260294
2024_01_28__00_54_36,2422476,0.260466
2024_01_28__00_54_37,2422477,0.260294
2024_01_28__00_54_38,2422478,0.260294
2024_01_28__00_54_38,2422478,0.260294
2024_01_28__00_54_39,2422479,0.260294
2024_01_28__00_54_40,2422480,0.260294
2024_01_28__00_54_41,2422481,0.260466
2024_01_28__00_54_41,2422481,0.260466
2024_01_28__00_54_42,2422482,0.260294
2024_01_28__00_54_43,2422483,0.260294
2024_01_28__00_54_44,2422484,0.260294
2024_01_28__00_54_44,2422484,0.260294
2024_01_28__00_54_45,2422485,0.260294
2024_01_28__00_54_46,2422486,0.260294
2024_01_28__00_54_47,2422487,0.260466
2024_01_28__00_54_47,2422487,0.247056
2024_01_28__00_54_49,2422489,0.260294
2024_01_28__00_54_50,2422490,0.260294
2024_01_28__00_54_50,2422490,0.260294
2024_01_28__00_54_51,2422491,0.260294
2024_01_28__00_54_52,2422492,0.260294
2024_01_28__00_54_53,2422493,0.260294
2024_01_28__00_54_53,2422493,0.260294
2024_01_28__00_54_54,2422494,0.260294
2024_01_28__00_54_55,2422495,0.260294
2024_01_28__00_54_56,2422496,0.260294
2024_01_28__00_54_56,2422496,0.260294
2024_01_28__00_54_57,2422497,0.327861
2024_01_28__00_54_58,2422498,0.260294
2024_01_28__00_54_59,2422499,0.260294
2024_01_28__00_54_59,2422499,0.260294
2024_01_28__00_55_00,2422500,0.260294
2024_01_28__00_55_01,2422501,0.260294
2024_01_28__00_55_02,2422502,0.260294
2024_01_28__00_55_02,2422502,0.260294
2024_01_28__00_55_03,2422503,0.260466
2024_01_28__00_55_04,2422504,0.260294
2024_01_28__00_55_05,2422505,0.260466
2024_01_28__00_55_05,2422505,0.260294
2024_01_28__00_55_06,2422506,0.260466
2024_01_28__00_55_07,2422507,0.260294
2024_01_28__00_55_08,2422508,0.260466
2024_01_28__00_55_08,2422508,0.260466
2024_01_28__00_55_09,2422509,0.260294
2024_01_28__00_55_10,2422510,0.260466
2024_01_28__00_55_11,2422511,0.255137
2024_01_28__00_55_11,2422511,0.260466
2024_01_28__00_55_12,2422512,0.260294
2024_01_28__00_55_13,2422513,0.260294
2024_01_28__00_55_14,2422514,0.260466
2024_01_28__00_55_14,2422514,0.260294
2024_01_28__00_55_15,2422515,0.260294
2024_01_28__00_55_16,2422516,0.260294
2024_01_28__00_55_17,2422517,0.260294
2024_01_28__00_55_18,2422518,0.260294
2024_01_28__00_55_18,2422518,0.260294
2024_01_28__00_55_19,2422519,0.260466
2024_01_28__00_55_20,2422520,0.260294
2024_01_28__00_55_21,2422521,0.260294
2024_01_28__00_55_22,2422522,0.260294
2024_01_28__00_55_22,2422522,0.260294
2024_01_28__00_55_23,2422523,0.260294
2024_01_28__00_55_24,2422524,0.260294
2024_01_28__00_55_24,2422524,0.260294
2024_01_28__00_55_25,2422525,0.260294
2024_01_28__00_55_26,2422526,0.260294
2024_01_28__00_55_27,2422527,0.260294
2024_01_28__00_55_27,2422527,0.260466
2024_01_28__00_55_28,2422528,0.260294
2024_01_28__00_55_29,2422529,0.260294
2024_01_28__00_55_30,2422530,0.260466
2024_01_28__00_55_30,2422530,0.182584
2024_01_28__00_55_32,2422532,0.260294
2024_01_28__00_55_33,2422533,0.260294
2024_01_28__00_55_33,2422533,0.260294
2024_01_28__00_55_34,2422534,0.260294
2024_01_28__00_55_35,2422535,0.260294
2024_01_28__00_55_36,2422536,0.260294
2024_01_28__00_55_36,2422536,0.260294
2024_01_28__00_55_37,2422537,0.260294
2024_01_28__00_55_38,2422538,0.260294
2024_01_28__00_55_39,2422539,0.260466
2024_01_28__00_55_39,2422539,0.260294
2024_01_28__00_55_40,2422540,0.260294
2024_01_28__00_55_41,2422541,0.260294
2024_01_28__00_55_42,2422542,0.260466
2024_01_28__00_55_42,2422542,0.260466
2024_01_28__00_55_43,2422543,0.260466
2024_01_28__00_55_44,2422544,0.260294
2024_01_28__00_55_45,2422545,0.260294
2024_01_28__00_55_45,2422545,0.260294
2024_01_28__00_55_46,2422546,0.260294
2024_01_28__00_55_47,2422547,0.260294
2024_01_28__00_55_48,2422548,0.260294
2024_01_28__00_55_48,2422548,0.260294
2024_01_28__00_55_49,2422549,0.260294
2024_01_28__00_55_50,2422550,0.260466
2024_01_28__00_55_51,2422551,0.260466
2024_01_28__00_55_51,2422551,0.260294
2024_01_28__00_55_52,2422552,0.260294
2024_01_28__00_55_53,2422553,0.260294
2024_01_28__00_55_54,2422554,0.260294
2024_01_28__00_55_54,2422554,0.260294
2024_01_28__00_55_55,2422555,0.260294
2024_01_28__00_55_56,2422556,0.260294
2024_01_28__00_55_57,2422557,0.260294
2024_01_28__00_55_57,2422557,0.260466
2024_01_28__00_55_58,2422558,0.260294
2024_01_28__00_55_59,2422559,0.260294
2024_01_28__00_56_00,2422560,0.260294
2024_01_28__00_56_00,2422560,0.260294
2024_01_28__00_56_01,2422561,0.260294
2024_01_28__00_56_02,2422562,0.260466
2024_01_28__00_56_03,2422563,0.260294
2024_01_28__00_56_03,2422563,0.260294
2024_01_28__00_56_04,2422564,0.260294
2024_01_28__00_56_05,2422565,0.260294
2024_01_28__00_56_06,2422566,0.260466
2024_01_28__00_56_07,2422567,0.260294
2024_01_28__00_56_07,2422567,0.260466
2024_01_28__00_56_11,2422571,0.260294
2024_01_28__00_56_11,2422571,0.255137
2024_01_28__00_56_11,2422571,0.260294
2024_01_28__00_56_11,2422571,0.260294
2024_01_28__00_56_11,2422571,0.260294
2024_01_28__00_56_12,2422572,0.260466
2024_01_28__00_56_12,2422572,0.260294
2024_01_28__00_56_13,2422573,0.260466
2024_01_28__00_56_14,2422574,0.260466
2024_01_28__00_56_15,2422575,0.260466
2024_01_28__00_56_15,2422575,0.260466
2024_01_28__00_56_16,2422576,0.260294
2024_01_28__00_56_17,2422577,0.260466
2024_01_28__00_56_18,2422578,0.260294
2024_01_28__00_56_18,2422578,0.260294
2024_01_28__00_56_20,2422580,0.260294
2024_01_28__00_56_20,2422580,0.260294
